"X1","X2","X3","X4","n","p","s","amplitude","rho","i","ntrials"
"0.73","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.74","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.75","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.76","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.77","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.78","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.79","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.8","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.81","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.82","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.83","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.84","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.85","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.86","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.87","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.88","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.89","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.9","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.91","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.92","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.93","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.94","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.95","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.96","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.97","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.98","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.99","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"1","0.9984","0.573770491803279","AdaPT",5000,1250,0.25,5,0.025,11,5
"0.001","0","0","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.002","0","0","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.003","0","0","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.004","0","0","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.005","0","0","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.006","0","0","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.007","0","0","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.008","0","0","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.009","0","0","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.01","0","0","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.02","0.72","0.00881057268722467","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.03","0.8096","0.0193798449612403","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.04","0.8352","0.0261194029850746","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.05","0.8544","0.039568345323741","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.06","0.864","0.0391459074733096","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.07","0.8832","0.0580204778156997","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.08","0.8896","0.0608108108108108","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.09","0.896","0.0635451505016722","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.1","0.9056","0.066006600660066","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.11","0.9056","0.066006600660066","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.12","0.9088","0.0718954248366013","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.13","0.912","0.0776699029126214","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.14","0.9152","0.0833333333333333","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.15","0.9152","0.0920634920634921","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.16","0.9152","0.103448275862069","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.17","0.9184","0.105919003115265","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.18","0.9216","0.111111111111111","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.19","0.9376","0.12012012012012","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.2","0.9408","0.122388059701493","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.21","0.9472","0.13953488372093","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.22","0.9472","0.13953488372093","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.23","0.9536","0.165266106442577","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.24","0.9536","0.179063360881543","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.25","0.9568","0.178571428571429","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.26","0.96","0.184782608695652","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.27","0.96","0.193548387096774","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.28","0.96","0.20844327176781","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.29","0.96","0.21259842519685","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.3","0.9632","0.222222222222222","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.31","0.9632","0.224226804123711","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.32","0.9632","0.237974683544304","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.33","0.9632","0.249376558603491","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.34","0.9632","0.262254901960784","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.35","0.9632","0.264058679706601","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.36","0.9632","0.271186440677966","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.37","0.9632","0.274698795180723","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.38","0.9632","0.286729857819905","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.39","0.9632","0.293427230046948","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.4","0.9632","0.306451612903226","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.41","0.9632","0.315909090909091","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.42","0.9632","0.323595505617978","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.43","0.9632","0.337004405286344","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.44","0.9632","0.352688172043011","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.45","0.9664","0.370833333333333","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.46","0.9664","0.384928716904277","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.47","0.9664","0.391129032258065","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.48","0.9664","0.399602385685885","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.49","0.9664","0.403162055335968","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.5","0.9664","0.41015625","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.51","0.9696","0.420650095602294","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.52","0.9696","0.428301886792453","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.53","0.9728","0.444241316270567","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.54","0.9728","0.460035523978686","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.55","0.9728","0.474956822107081","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.56","0.9728","0.475862068965517","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.57","0.9728","0.499176276771005","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.58","0.9728","0.5","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.59","0.9728","0.504078303425775","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.6","0.976","0.519685039370079","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.61","0.976","0.531490015360983","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.62","0.976","0.542042042042042","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.63","0.976","0.548148148148148","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.64","0.976","0.551470588235294","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.65","0.976","0.558610709117221","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.66","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.67","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.68","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.69","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.7","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.71","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.72","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.73","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.74","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.75","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.76","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.77","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.78","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.79","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.8","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.81","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.82","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.83","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.84","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.85","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.86","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.87","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.88","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.89","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.9","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.91","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.92","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.93","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.94","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.95","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.96","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.97","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.98","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.99","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"1","0.976","0.561151079136691","AdaPT (alt 1)",5000,1250,0.25,5,0.025,11,5
"0.001","0","0","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.002","0","0","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.003","0","0","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.004","0","0","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.005","0","0","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.006","0","0","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.007","0","0","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.008","0","0","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.009","0","0","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.01","0","0","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.02","0.5184","0","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.03","0.6848","0.00925925925925926","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.04","0.7456","0.0127118644067797","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.05","0.8352","0.0333333333333333","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.06","0.8512","0.036231884057971","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.07","0.8512","0.046594982078853","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.08","0.8608","0.056140350877193","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.09","0.8608","0.056140350877193","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.1","0.8704","0.0620689655172414","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.11","0.8704","0.0620689655172414","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.12","0.8704","0.0652920962199313","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.13","0.88","0.0740740740740741","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.14","0.88","0.0771812080536913","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.15","0.8992","0.0993589743589744","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.16","0.9088","0.109717868338558","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.17","0.912","0.125766871165644","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.18","0.912","0.128440366972477","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.19","0.912","0.141566265060241","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.2","0.9152","0.1513353115727","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.21","0.9184","0.168115942028985","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.22","0.9184","0.18","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.23","0.9216","0.188732394366197","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.24","0.9216","0.19327731092437","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.25","0.9248","0.203856749311295","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.26","0.928","0.222520107238606","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.27","0.9312","0.23015873015873","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.28","0.9312","0.232189973614776","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.29","0.9312","0.2421875","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.3","0.9344","0.255102040816327","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.31","0.9344","0.255102040816327","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.32","0.9344","0.258883248730964","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.33","0.9376","0.292270531400966","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.34","0.9376","0.315420560747664","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.35","0.9376","0.320185614849188","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.36","0.9376","0.326436781609195","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.37","0.9376","0.344519015659955","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.38","0.9376","0.353200883002208","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.39","0.9408","0.370449678800857","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.4","0.9408","0.382352941176471","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.41","0.9408","0.403651115618661","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.42","0.9408","0.41897233201581","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.43","0.9408","0.42578125","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.44","0.9408","0.430232558139535","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.45","0.9408","0.431334622823985","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.46","0.9408","0.444234404536862","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.47","0.9408","0.450467289719626","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.48","0.9408","0.452513966480447","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.49","0.9408","0.491349480968858","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.5","0.9472","0.506666666666667","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.51","0.9568","0.526898734177215","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.52","0.976","0.532924961715161","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.53","0.976","0.535060975609756","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.54","0.9792","0.537065052950076","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.55","0.9792","0.541916167664671","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.56","0.9792","0.548005908419498","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.57","0.9792","0.556521739130435","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.58","0.9792","0.560975609756098","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.59","0.9792","0.574408901251738","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.6","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.61","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.62","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.63","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.64","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.65","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.66","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.67","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.68","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.69","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.7","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.71","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.72","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.73","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.74","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.75","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.76","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.77","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.78","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.79","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.8","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.81","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.82","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.83","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.84","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.85","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.86","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.87","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.88","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.89","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.9","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.91","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.92","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.93","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.94","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.95","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.96","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.97","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.98","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.99","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"1","0.9792","0.577931034482759","AdaPT (alt 2)",5000,1250,0.25,5,0.025,11,5
"0.001","0","0","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.002","0","0","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.003","0","0","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.004","0.1024","0","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.005","0.5056","0.0365853658536585","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.006","0.5056","0.0365853658536585","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.007","0.5216","0.0411764705882353","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.008","0.5248","0.0409356725146199","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.009","0.5472","0.0393258426966292","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.01","0.6592","0.108225108225108","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.02","0.6752","0.113445378151261","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.03","0.6944","0.117886178861789","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.04","0.6944","0.121457489878543","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.05","0.6944","0.121457489878543","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.06","0.6944","0.121457489878543","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.07","0.6944","0.121457489878543","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.08","0.6944","0.121457489878543","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.09","0.72","0.150943396226415","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.1","0.7264","0.156133828996283","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.11","0.7936","0.176079734219269","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.12","0.8128","0.188498402555911","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.13","0.8256","0.186119873817035","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.14","0.8256","0.186119873817035","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.15","0.8256","0.186119873817035","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.16","0.8256","0.186119873817035","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.17","0.8256","0.186119873817035","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.18","0.8256","0.186119873817035","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.19","0.8288","0.190625","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.2","0.832","0.197530864197531","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.21","0.8352","0.199386503067485","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.22","0.8352","0.209090909090909","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.23","0.848","0.220588235294118","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.24","0.8576","0.229885057471264","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.25","0.8832","0.262032085561497","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.26","0.8928","0.269633507853403","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.27","0.8928","0.269633507853403","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.28","0.8928","0.269633507853403","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.29","0.8928","0.269633507853403","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.3","0.8928","0.269633507853403","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.31","0.8928","0.269633507853403","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.32","0.8928","0.269633507853403","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.33","0.912","0.298029556650246","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.34","0.912","0.303178484107579","KadaPT",5000,1250,0.25,5,0.025,11,5
"0.35","0.912","0.314903846153846","KadaPT",5000,1250,0.25,5,0.025,11,5
